authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7313440112170237995~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7c961268&x-expires=1763823600&x-signature=hPN6LllxTyBbx32aZnDRP7kQZZU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,benchmob,i can’t keep track of fashion trends anymore (@Sensei) #fyp #drip #fashion #freshfit ,826400,131700,11800000,12900,12,original sound,benchmob,TRUE,2023-07-31T17:06:11.000Z,https://www.tiktok.com/@benchmob/video/7262030154220768554
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/b8ee559f4541251043b539ddbe92fd45~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=39d2adf4&x-expires=1763823600&x-signature=rvIRjSZgnf5SnLMMJBVmrVCeUco%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,immunforsvar2,🪽 #fyp #fit #fördig #fashion ,206800,6368,1500000,452,10,original sound,mc cece,TRUE,2025-03-02T12:57:21.000Z,https://www.tiktok.com/@immunforsvar2/video/7477195482922536214
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/17617deb29b8afbf9330f6e1500b76ca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=12dfaa47&x-expires=1763823600&x-signature=y3epiDWaZkboZfa0tUuOraE6Bcg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,maskr.sk,#viral #models #highfashion #fastfashion #victoriasecret ,5088,65,46300,27,12,#voyuitwaaien (jumpstyle version) (slowed),latex fruit,FALSE,2025-11-03T20:46:42.000Z,https://www.tiktok.com/@maskr.sk/video/7568603384291282198
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8b73cfc7226c9902c140ea6d2bd641dc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=48b1a180&x-expires=1763823600&x-signature=vmT7kDWoHeibCP90f8C%2FYa5xXDE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,save.our.earth.today098,"Fast fashion is the business model of replicating runway trends and high-fashion designs, then rapidly producing them at low cost and high volume for mass consumption. The fast fashion industry is a major contributor to climate change, with textile waste filling landfills and production processes contributing to water pollution and microplastic release into oceans. stop this now. stop child labor. stop overconsuming. #fastfashion #overconsupmtion #wastemanagement ",638,68,12900,3,9,original sound,bry,TRUE,2025-08-31T01:16:37.000Z,https://www.tiktok.com/@save.our.earth.today098/video/7544552336564210999
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/bcae62f6609185921d30142939591733~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b4df41b9&x-expires=1763823600&x-signature=wOpbuosZy7PeM4Zm2VQHbpWlgnI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,_.f4shion,this moment>> #shalomharlow #ambervalletta #model #runway #runwaywalk #runwaymodel #fashion #fyp #foryou #foryoupage #viral #model ,1000000,14700,19500000,3516,15,Montagem - Conga Conga (Slowed + Reverb),DJ RAMON SP,FALSE,2024-07-25T00:09:43.000Z,https://www.tiktok.com/@_.f4shion/video/7395358852562177313
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97de2d3de85d8b09db1397c06b0534aa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e47cd93d&x-expires=1763823600&x-signature=iHBqhS9iyBqdm6U4dUwsJORqxWo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ellie.richards,STOP Shein hauls! These videos are influencing hyper consumption which  is the reason for climate change! #sheinhaul #stopsheinhauls #stopshein #fastfashion #haul #fashiontiktok @SHEIN ,470,43,24600,21,12,Forever,Labrinth,FALSE,2022-11-22T06:36:44.000Z,https://www.tiktok.com/@ellie.richards/video/7168725606522162433
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/e0bda389869135a1bc28c1bed511e1cc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=4dd74c85&x-expires=1763823600&x-signature=GXG65MzFooNTDMWgS7ejj9jq4aM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,thebrand4u,#streetwear #streetstyle #streetfashion #clothes #clothing #fashion #fashiontiktok #fashioninspo #outfit #outfitideas #outfitinspo #fyp #foryoupage ,31100,2115,884100,657,14,original sound,iluesmm,TRUE,2024-10-21T21:00:20.000Z,https://www.tiktok.com/@thebrand4u/video/7428336696430759201
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/886c81d1c7b91b0889afa79b051ba3e4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=409625cc&x-expires=1763823600&x-signature=wIfCtOJs4b36WF2ldBshQ1ms450%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,stitfm2u,ew fast fashion #y2k ,352300,1675,2800000,1398,19,I Think I Like When It Rains,WILLIS,FALSE,2023-11-03T02:08:19.000Z,https://www.tiktok.com/@stitfm2u/video/7297051921150381330
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbe73cc3885f9bc326255c52d1a7cbf0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=802ebc6c&x-expires=1763823600&x-signature=bAQn1Ys2VymVtroU6hLvvRKBl4A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,bonnielikesyou,More people need to know this 🤮#fastfashion #fastfashiontrends #microtrends #slowfashion #secondhandfashion,48400,667,752000,359,8,The algorithm wouldnt like the original sound name,Adam,TRUE,2021-10-27T12:37:55.000Z,https://www.tiktok.com/@bonnielikesyou/video/7023724404899138818
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f8b95f64b936fb1fd987d460704e9c8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=84be6b95&x-expires=1763823600&x-signature=7m7FIwhxy5b1xn%2BzDxnqOByUlvg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,g0th_queeen,"And before anyone mentions my killstar belts, most of my Killstar stuff is thrifted and i’ve only bought one item (the ankh belt) straight from killstar and that was also a while ago when I wasn’t aware that killstar is bad. #boycott #killstar #dollskill #fastfashion #goth #perkygoth #pinkgoth #gothgirl #gothic #gothsoftiktok #gothtiktok #gothtok  #tradgoth #gothfashion #gothsubculture #gothmusic 
#gothstyle #alt #alttiktok #alttok #altstyle #altfashion #alternative #alternativestyle #alternativefashion #fyp #foryou #foryoupage #fypシ #fypシ゚viral ",4804,33,32300,157,15,When You Don't See Me,The Sisters Of Mercy,FALSE,2025-04-08T11:58:04.000Z,https://www.tiktok.com/@g0th_queeen/video/7490910348904516886
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/152de0fe0960a05c6d9f3d584322cbd1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=cfed7da3&x-expires=1763823600&x-signature=XrbR4Zo%2BlmlrajKCN3nz4KrN%2FU8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,chamellow3,Mes alternatives preferees à la fast fashion 🌞🤍 #stopfastfashion #boycottfastfashion #sustainablefashion #fastfashionsucks #fastfashionalternative ,1025,57,48200,26,11,L'odeur de l'essence,Orelsan,FALSE,2023-01-10T18:41:15.000Z,https://www.tiktok.com/@chamellow3/video/7187095493292428549
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/b25e6fbe6ed28932fbdcfa030a94fb55~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e9fbfe10&x-expires=1763823600&x-signature=s41XQZF1LtY718knJExyk3lrtQ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,glidesoles,"100% organic cotton or are we being sold a lie. Green washing is real, people. 
 
🧯Boycot the fast fashion industry🧯

@Glidesoles 

#fastfashionsucks #greenwashing #organicotton #fashionfact #saveyoursoles #traceability ",52900,3117,1100000,929,19,snowfall,Øneheart & reidenshi,FALSE,2023-10-20T09:30:07.000Z,https://www.tiktok.com/@glidesoles/video/7291970558424665376
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7a1fbf2e65af27683d65ccf8304a1e58~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ab13c2a7&x-expires=1763823600&x-signature=2cSlALlfWc5rEFGE46gd3cODdVo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,russ1anspy,"sugar and vapor, lace made, cherie lou, anything from tj max, edikted, rtc. #fyp #fastfashion ",177,0,3121,22,8,original sound,Daily Music Dose,TRUE,2025-10-18T00:52:07.000Z,https://www.tiktok.com/@russ1anspy/video/7562358125957827871
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cae61c06b02de80b584a2bc3f19fd678~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=889cb8ae&x-expires=1763823600&x-signature=jPPUPtu3PYacZWmJMmQhQaPdgFU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,loic.shj,"Is fast fashion ever okay?
#fyp #grwm #fastfashion ",256,13,8003,19,52,sonido original,Selectomusic | #GoodMusic,TRUE,2025-06-19T23:47:32.000Z,https://www.tiktok.com/@loic.shj/video/7517811309770099974
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/b3d7a8f4a1df5d09de25216aa997c350~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=663fcbfd&x-expires=1763823600&x-signature=AeOttuQuuvaY8G86lHR44g5yeMs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,vintysuisse,"Important message! 

#fastfashion #fyp #vintage #viralditiktok #shein ",82,2,704,2,17,original sound,alinakaymusic,TRUE,2025-11-19T21:59:32.000Z,https://www.tiktok.com/@vintysuisse/video/7574559509968882966
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/e70a7e2cc3f776ea9c34b4234a89e29d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=76d8a07f&x-expires=1763823600&x-signature=oTxBjpJek7xy3jVNUlkt6pBJy6U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,itzsessime,"Cette vidéo n’accuse personne — on discute, on analyse, on nuance.
Fast Fashion / Ultra Fast Fashion → pas la même chose, mais mêmes logiques de consommation, surtout quand on n’a pas le budget, pas la taille, pas l’accès local(friperie) 
Certaines personnes cumulent : petit budget + corps gros + peu d’alternatives → c’est plus complexe.
On questionne aussi : commercialisation du corps, marketing des jeunes filles, tendances, manque de tailles abordables, accessibilité (pas de friperies partout).
Objectif : réflexion, pas culpabilisation.
Tous les combats sont importants & légitimes.
⚠️ On critique le système, pas les gens qui y survivent.
#pourtoi #fyp #shein ",43,0,662,2,258,son original,joyce,TRUE,2025-11-17T16:41:51.000Z,https://www.tiktok.com/@itzsessime/video/7573735482803162390
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7327405999965356038~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=158e727d&x-expires=1763823600&x-signature=s4uNfpqpjmWVPG1d%2Fp2bQzEY7yo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thedigifairy,"Used to be the SSENSE of fast-fashion 🤌

#asos #ssense #fastfashion #fashiontok #fashiontrends #fyp #foryoupage ",10200,72,139900,338,100,Cochise X Playboi Carti Beat,Staysee,FALSE,2024-01-25T18:07:06.000Z,https://www.tiktok.com/@thedigifairy/video/7328099058831133984
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/90bf126282814d754a40bd62ceaa704d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=179ffff2&x-expires=1763823600&x-signature=U8HHNg34ypNCS4tbpqV9zY2MP94%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,chez.colleen,"Replying to @Lynds examples of poorly sewn clothing vs a few exampmes of well sewn. Always check the seams! 

#fabrictok #fastfashion #poorquality #badsewing #fashiontok #fashionadvice #fyp #forever21 #sewingproblems #fashiontok #qualitycontrol ",9707,138,122300,234,120,original sound,Colleen | Fabrictok,TRUE,2023-11-14T03:50:25.000Z,https://www.tiktok.com/@chez.colleen/video/7301160140018027822
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a51f1873529e53a091797b1258756b7e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a13efb54&x-expires=1763823600&x-signature=tLLYZQirCExNQBs0jTx31byC%2FhY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,susan.e.foster,"Would you spend $$$ on polyester? 👀

This Theory shirt from Neiman Marcus is beautiful at first glance, but the fabric is 100% polyester — which means it won’t breathe, drape, or age like silk. When you’re investing in elevated pieces, paying for natural fabrics like silk is always worth it. It not only feels luxe but also lasts longer and looks more refined.

I’ve linked an alternative silk option I love in my bio — a piece that’s actually worth the splurge.

What should I break down next? Drop your ideas in the comments! 🤍

#fashion #fashiontips #wardrobe #shopping #springstyle #neimanmarcus #ShoppingTips @Neiman Marcus ",17300,214,727000,401,29,Chill Day,LAKEY INSPIRED,FALSE,2025-07-26T20:37:32.000Z,https://www.tiktok.com/@susan.e.foster/video/7531492453304536350
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7315072550140379142~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d595ee6f&x-expires=1763823600&x-signature=8oqnBT8jxgFYV%2FF7Z6pMst8cgik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,alookbehindtheseams,This is the worst thing that happened to me working in fast fashion! #fastfashion #sustainablefashion,53,0,829,4,56,original sound - A Look Behind The Seams,A Look Behind The Seams,TRUE,2024-06-29T15:25:00.000Z,https://www.tiktok.com/@alookbehindtheseams/video/7384596753451896107
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6c4958b4c5c281888f0f06c6eaaec059~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3388ff5c&x-expires=1763823600&x-signature=eERBBSXcPbifUoazOu%2F6X33dWLo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,lottielashley,"Why don’t you just buy fast fashion? 💚

References: 

Inside the shein machine, channel 4, 2022

Redesign the future…, Ellen MacArthur foundation, 2023

Timeline: behind boohoo.., fashionunited.com, 2024 

The impact of…, European paraliment, 2024

Second hand clothing…, Projectsofchange.com,2023

Footage is copyright free from Pexels 

Footage is NOT of fast fashion factories or clothing landfill I just wanted it fir a illustrative purpose. Footage sourced copyright free from Pexels.com

#fastfashionsucks #fastfashion #shein #boohoo #secondhandfashion #fastfashion ",8586,159,42300,163,18,son original,Eyemazy France 👀,TRUE,2024-04-11T14:08:36.000Z,https://www.tiktok.com/@lottielashley/video/7356611149850217760
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e70ed3abf4c9c7c0088469c94612aa37~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dd06fd17&x-expires=1763823600&x-signature=IQTRclxaqzl%2BMqV2zhcG24Z9OSI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,modamensch,"the 5 most common arguments in defense of fast fashion and their counters

#fastfashion #fashion #fashiontiktok #fashiontok #sustainablefashion  #slowfashion #ethicalfashion #fastfashionsucks #antifastfashion fast fashion ethical consumption why is fast fashiom bad",8818,231,42800,136,207,original sound,Jade ✡︎ Sustainable Fashion 🪬,TRUE,2024-06-18T11:35:44.000Z,https://www.tiktok.com/@modamensch/video/7381805536515247402
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f80e58ab967d6bf48cc96ceebf2db9b8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fc1902cb&x-expires=1763823600&x-signature=U9DnQCt514J2UiKeUKV9UmZrmUU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,theworldwithmnr,#FastFashion #FastFashionIndustry #Watercrisis #water #climatechange #globalwarming #climatecrisis #climateaction #TheWorldWithMNR #news #updates #worldissues #worldnews #worldnewdupdate #fashion #fashionindustry #fastfashionfacts,719,473,2866,50,91,original sound,Maryam & Nivaal Rehman,TRUE,2022-06-17T19:42:42.000Z,https://www.tiktok.com/@theworldwithmnr/video/7110296709019733254
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/e86c63dfafcdde73b84e6e51bb397ee4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f1331da1&x-expires=1763823600&x-signature=qU8zMEGsyWe42ZAfPKBXskaHP5g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,megsiewilkinson,I feel like a traitor everytime #sustainablefashion #primark #primarksocks #thriftgirl #thriftgirly #fastfashion #fastfashionisntcute #louistheroux #imnotreallyhereitsresearch #imlouistheroux #charityshopgirl #thriftproblems,30900,100,259200,146,5,original sound,Super Hans,TRUE,2022-07-08T16:42:18.000Z,https://www.tiktok.com/@megsiewilkinson/video/7118043008964218118
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4cee0ec9188c1962e8cb92df2baf7473~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ae6a653a&x-expires=1763823600&x-signature=VSdVmg5b9YJjhcUsX%2BUxax6q7TM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,lovetheplanet.ji,Be aware of the flip side of fast fashion! #earthday2021 #earthweekchallenge #mastfiu #Destinationdepop @mast_fiu_marine_science,11,6,997,1,50,Aesthetic Girl,Yusei,FALSE,2021-04-23T18:32:35.000Z,https://www.tiktok.com/@lovetheplanet.ji/video/6954422865454222598
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c53897c904706311cd37c79b445d021a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c0d89ea0&x-expires=1763823600&x-signature=LdOiniQeXNiAnorZGZmI3m20aNs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hatsuwaffless,i’m fashion mfs #fyp #viral #robloxrant #fashion,28900,303,526500,1197,52,cats in the cold,mage tears,FALSE,2025-08-17T18:56:05.000Z,https://www.tiktok.com/@hatsuwaffless/video/7539630182932483359
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e70ed3abf4c9c7c0088469c94612aa37~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dd06fd17&x-expires=1763823600&x-signature=IQTRclxaqzl%2BMqV2zhcG24Z9OSI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,modamensch,"Replying to @Karli ✌ thank you for being the one to say it because whenever i say consuming fast fashion is a privilege people mald in my comments 

#sustainablefashion #fashion #overconsumption #consumerism #fastfashionsucks #slowfashion #sustainability #ethicalfashion sustainable fashion anti fast fashion overconsumption",4292,39,33200,214,82,original sound,Jade ✡︎ Sustainable Fashion 🪬,TRUE,2024-04-09T12:15:25.000Z,https://www.tiktok.com/@modamensch/video/7355839769223433514
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f6dcea3029fc9f7b00d1338e94fada8d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=eed1986a&x-expires=1763823600&x-signature=pwGxhhTGe4Q0HPocpXu74JhmgYw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,momentswithval,"I don’t think its about going to the extremes of both sides. 

✅ Normal consumption can mean i buy from temu but still use shoes from 10 years ago because they still work. 

Overconsumption is being 10 Stanley cups because different designs. LIKE NO this is not a need or good enough reason to buy bc u want it…. It’s completely unnecessary. 

Underconsumption im sorry you dont make sense to me because all the videos look like normal consumption lol. 

#buynow #underconsumption #fastfashion #minimalist ",368,3,19900,35,59,original sound,Val | Marriage + Mom Life,TRUE,2024-12-03T15:28:00.000Z,https://www.tiktok.com/@momentswithval/video/7444207613568388383
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1c49aec3cde99bcd02c93bd6785d8a35~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b09f2442&x-expires=1763823600&x-signature=kXzb%2BR6U9vy8LqDSKZV3OeZTXik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ethicalunicorn,"#stitch with @SHEINUS please make it stop

#fastfashion #fastfashionsucks #fastfashionkills #fashionrevolution #fashrev #whomademyclothes? #whomademyclothes #climatejusticeissocialjustice #workerjustice ",164600,2153,1000000,1266,44,original sound,Ethical Unicorn | climate&art,TRUE,2024-02-06T14:23:38.000Z,https://www.tiktok.com/@ethicalunicorn/video/7332494485936508192
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9e7e4ccb333a4c54a3a869ef0581de40~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03e82501&x-expires=1763823600&x-signature=4XKJI6W%2BZDP0vJrvhzkb1MDZ11Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,brxxqzierantsz_,"#ANSHIRAISHI i’ll always try find things in charity shops, but if i cant then shein is the answer im afraid 😓 #pjsk #rant #fastfashion #shein ",23400,424,162600,1897,71,เสียงต้นฉบับ - Rofboy,Rofboy,TRUE,2025-11-16T16:57:27.000Z,https://www.tiktok.com/@brxxqzierantsz_/video/7573368415205805334
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95d141d13d0726accd2e06007636b8dc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c2684e86&x-expires=1763823600&x-signature=WbjtkgPUN0h2a%2B9I3L%2BwzFwKV%2Bo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,orim,I could talk about this for hoursss omggg.. Such a deep and layered topic.. Let me know if I should make more videos on this! #overconsumption #consumerculture #fastfashion #minimalism #lessismore #forYOU  ,253100,14000,2700000,7730,182,original sound,Orim,TRUE,2024-07-03T00:29:33.000Z,https://www.tiktok.com/@orim/video/7387200167713197317
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7331980118338273322~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4239bccb&x-expires=1763823600&x-signature=NK%2FV44abpagyopyGF9LBx43OP7I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,tnndynamite714,#stitch with @imperfectidealist idk if #fashiontoker is ready for this one 😬 #personalstyle #fastfashionsucks #thriftqueen #fashionhaulcheck,234100,757,1300000,1613,21,Blue Blood,Heinz Kiessling,FALSE,2021-08-08T22:57:54.000Z,https://www.tiktok.com/@tnndynamite714/video/6994197357407538437
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/fb80e49eae24dbb227ebe3e80e97d48f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=21a8ebfb&x-expires=1763823600&x-signature=1%2FHzWHJPsb3kU5fjggFl6%2F2ulOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,matt.stunt,did you know that collusion is made by asos? what’s your opinion? #fyp #ukfashion #fastfashion #asos #collusion #fashion #vintage #streetwear,25900,31,500700,233,9,Where You Are (feat. WILLOW),PinkPantheress,FALSE,2022-01-30T16:44:12.000Z,https://www.tiktok.com/@matt.stunt/video/7059040964010102022
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54b6b36d42d1daaf8e6979655dde1403~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3ef826b0&x-expires=1763823600&x-signature=4Bfjv9tS9l9tJq6Yn6%2FLtrx9GWg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,andreacheong_,Have you ever fallen for this? The difference is audacious lol got to check those labels 🥲 #zarafashion #sustainablefashion #zaraautumn #autumn2023trends #fastfashion #mindfulmondaymethod #qualityfashion #fashioneducation ,35500,365,742100,153,65,original sound,Andrea,TRUE,2023-09-20T21:40:37.000Z,https://www.tiktok.com/@andreacheong_/video/7281026265325325600
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7d86a739b4890ffe9c2466ac17eeb102~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=349d3d46&x-expires=1763823600&x-signature=46TPdusAwmXlIdnzYu8Z3UZbhxg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,asshhaa5,literally cant even trust jaded london😭 i loved them. #jadedldn #jadedlondon #fastfashion #sheinhaul ,2824,24,102600,22,7,No Hands On My Broken Clock,Jacobdior,TRUE,2024-04-07T23:02:43.000Z,https://www.tiktok.com/@asshhaa5/video/7355264383569661227
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352410338471460910~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0e09d7d9&x-expires=1763823600&x-signature=Ul2NQAzXDUYnMKdVogilKYGWCq4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,rosieo1,"Y’all are doing to much fr, focus on the actual problem and not young girls who want some cute clothes #shein #fastfashion",4673,8,61500,248,11,iiiii watch the mooon,EX7STENCE™,TRUE,2022-05-24T19:14:30.000Z,https://www.tiktok.com/@rosieo1/video/7101383404545035566
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5d9d9897193acb88dc178a87fae33b21~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f3bd0387&x-expires=1763823600&x-signature=7yByL%2F0%2Bo77tK7lm0BgurBy4iM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,alaunapearson,always remember that shein is the enemy and to follow 80/20 rule when it comes to your closet!!!!!!!! #placestoshop #fastfashion #fashiontrends #outfitinspo ,4288,37,58900,55,5,original sound,emma,TRUE,2023-06-21T20:28:47.000Z,https://www.tiktok.com/@alaunapearson/video/7247238997389413678
